"scenario","scenalpha","mag1","mag2","mag3","mag4","mag5","ef3_2","ef3_3","ef3_4","ef3_5","maska","maskb","siI","siI1","ramp","t1","t2","t3","t4","t5","t6","t7","t8","pS","pS2","pS3","pID","lambda","beta","hosp","cc","hosp2","cc2","hosp3","cc3","time","S","E","I","Ih","Ic","A","R","Rh","Rc","D","S2","E2","I2","Ih2","Ic2","A2","R2","Rh2","Rc2","D2","S3","E3","I3","Ih3","Ic3","A3","R3","Rh3","Rc3","D3","Id","It","Iht","Ict","Et"
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,419,1503860.19749119,4264.86538870792,1361.73468504757,6.46830366270189,7.97208588600288,6251.67627910077,764389.151078741,567.226638161485,269.854024753508,269.854024753508,1467295.88195673,4692.83844771839,3957.5735459789,251.463874848342,110.179922636321,4426.22805550166,821883.731287542,22272.2936660294,3765.90462150932,3765.90462150932,771967.504958478,2468.97632045915,3465.64914811171,353.510947616463,177.734814827109,945.201099577271,404284.957371214,31310.6590130241,6074.90316334518,6074.90316334518,3806.36588459254,9692.28732861511,907.329949476939,295.886823349433,11426.6801568855
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,420,1503096.21494649,4199.06513040607,1341.21778450276,6.37352529060317,7.85639992416602,6157.48390677958,765332.259602733,568.029240996352,270.249731439805,270.249731439805,1466455.60373414,4620.09953167424,3897.62152530332,247.755838077032,108.570452036541,4359.17653698525,822886.931333294,22303.4944414149,3771.37330353839,3771.37330353839,771525.421333124,2430.70722952631,3413.14913340117,348.298144808851,175.13852548349,930.882549282225,404778.431900873,31354.5214393051,6083.72487209691,6083.72487209691,3749.14907187907,9545.98132882793,893.992885620683,291.565377444197,11249.8718916066
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,421,1502344.17659079,4134.13707410878,1320.95712664609,6.27984687341028,7.74202276581669,6064.46793567133,766261.139964715,568.820065316132,270.639686559594,270.639686559594,1465628.51728972,4548.33564881624,3838.42857379842,244.091564377312,106.979517531516,4292.97397635182,823874.91502907,22334.2344490303,3776.76197565161,3776.76197565161,771090.27811032,2392.95111893044,3361.31383594585,343.14686465501,172.572137316872,916.745290125918,405264.4215015,31397.7361126988,6092.41751425249,6092.41751425248,3692.64280052876,9401.5114899103,880.811953519937,287.293677614204,11075.4238418555
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,422,1501603.91888993,4070.07440055115,1300.95124182834,6.18726495397867,7.62895143214746,5972.62161866781,767175.970473277,569.599248402634,271.0239554804,271.0239554804,1464814.44022179,4477.53880010607,3779.98997940466,240.470890516518,105.407065374315,4227.61510354134,824847.875663407,22364.5191491887,3782.07156333427,3782.07156333427,770661.979325664,2355.70378025132,3310.1391293928,338.056877680493,170.035563626335,902.788196710723,405743.021251809,31440.3107093788,6100.98258274233,6100.98258274233,3636.8431292903,9258.86696420959,867.786613583786,283.071580432797,10903.3169809085
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,423,1500875.27977488,4006.87017401104,1281.19860629543,6.09577574411864,7.51718251535128,5881.9379602674,768076.928392382,570.366927084695,271.402603410016,271.402603410016,1464013.19182445,4407.70087065798,3722.30088256152,236.893640936532,103.85303611201,4163.0944835258,825806.005302248,22394.3539810233,3787.30298924075,3787.30298924075,770240.429906932,2318.96094411959,3259.62075822244,333.027937083582,167.528708506429,889.010108410846,406214.325629118,31482.2528757444,6109.42156593022,6109.42156593022,3581.74596243422,9118.03652797741,854.916280898023,278.89892713379,10733.5319887886
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,424,1500158.09865614,3944.51734996953,1261.69764483616,6.00537513752421,7.4067121943452,5792.40972873064,768964.189904541,571.123237697617,271.775695375449,271.775695375449,1463224.59310122,4338.81363799623,3665.35628382825,233.359628257179,102.317364804097,4099.40652483238,826749.494752249,22423.7443609785,3792.45717291471,3792.45717291471,769825.535681255,2282.71828456106,3209.75434442198,328.059779442966,165.051467199516,875.409831192407,406678.428491303,31523.5702262983,6117.7359471619,6117.7359471619,3527.34705715414,8979.00860012202,842.200327035627,274.775544197958,10566.0492725268
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,425,1499452.2164369,3883.00878255124,1242.44673336766,5.91605872247076,7.29753625024271,5704.02946794991,769837.930075807,571.86831604419,272.14329620264,272.14329620264,1462448.46677735,4270.86878006584,3609.15105131662,229.868653769984,100.799981237135,4036.54548785639,827678.533525996,22452.695681363,3797.53503052006,3797.53503052006,769417.203381589,2246.97142321137,3160.53539399432,323.152125411876,162.603726442012,861.986139388633,407135.423059685,31564.2703416133,6125.92720433118,6125.92720433117,3473.64203079766,8841.77126051232,829.638081833721,270.70124392939,10400.8489858284
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,426,1498757.47552498,3822.33723174698,1223.44420145865,5.82782179427787,7.18965008156868,5616.78950903364,770698.322822556,572.602297357302,272.505470496963,272.505470496963,1461684.6373108,4203.85788300018,3553.67992793645,226.420507922194,99.3008101355488,3974.50549296483,828593.30980911,22481.2133089643,3802.53747458261,3802.53747458261,769015.340652496,2211.71593340258,3111.95930330294,318.304680398523,160.185364804437,848.737777430332,407585.401902853,31604.3607663838,6133.99680946309,6133.99680946309,3420.6263679269,8706.31226783459,817.22883513655,266.675825021554,10237.9110481497
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,427,1498073.71984358,3762.49537042166,1204.68833479069,5.74065936753457,7.08304871921209,5530.68198160587,771545.540880002,573.325316264084,272.86228262446,272.86228262446,1460932.93090197,4137.77244864868,3498.93753845497,223.014970790974,97.8197713685256,3913.28052839169,829494.010429171,22509.3025837227,3807.46541374216,3807.46541374216,768619.856055269,2176.94734412364,3064.02136525378,313.517135232735,157.796253025175,835.663461531905,408028.456921371,31643.8490075624,6141.94622831405,6141.94622831405,3368.29542720897,8572.61907700359,804.971838504155,262.699073112912,10077.215163194
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,428,1497400.79484093,3703.47579111002,1186.17737755769,5.65456618808416,6.97772684111198,5445.69882482231,772379.755772417,574.037506751569,273.213796693837,273.213796693837,1460193.17550222,4072.60390186825,3444.91839637108,219.651812547714,96.3567801529727,3852.8644579263,830380.820826419,22536.9688174643,3812.31975251484,3812.31975251484,768230.659072408,2142.66114385654,3016.71677531509,308.789166818678,155.436254337861,822.761881333152,408464.679333374,31682.7425325781,6149.77691998841,6149.77691998841,3316.6444481369,8440.67885613028,792.866306886422,258.770761331946,9918.74083683481
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,429,1496738.54749876,3645.27101260345,1167.90953480398,5.56953674476686,6.8736787866726,5361.83179810431,773201.13778499,574.73900213384,273.560076539173,273.560076539173,1459465.20082123,4008.34359758217,3391.61691060599,216.330793912394,94.9117472524815,3793.25102839621,831253.925026198,22564.2172926912,3817.10139106544,3817.10139106545,767847.660111485,2108.85278429007,2970.04063737634,304.120438773619,153.105224792346,810.031701497214,408894.159661005,31721.0487676363,6157.49033657128,6157.49033657128,3265.66855758176,8310.47850304859,780.91142026228,254.8906508315,9762.46739447569
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,430,1496086.82633978,3587.87348633066,1149.88297470133,5.48556528091829,6.77089857090458,5279.07249159258,774009.855937314,575.429935020618,273.901185703348,273.901185703348,1458748.83833318,3944.98282761011,3339.02739201159,213.051666597977,93.4845791722706,3734.43387694634,832113.505613072,22591.0532614281,3821.81122498971,3821.81122498971,767470.770508409,2075.51768391321,2923.98796944766,299.510602052644,150.803013569157,797.471563264995,409316.987717691,31758.7750960964,6165.08792277725,6165.08792277725,3215.36277617686,8182.00466140446,769.106325243871,251.058491312332,9608.37399785398
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,431,1495445.48143412,3531.27560253565,1132.09583076534,5.40264580562273,6.66937989828908,5197.41233632254,774806.077958424,576.110437287288,274.237187422173,274.237187422173,1458043.92128189,3882.51282727316,3287.14405969837,209.814173744795,92.0751783500804,3676.40653811621,832959.743706595,22617.4819441233,3826.45014510615,3826.45014510615,767099.902530121,2042.65123149016,2878.5537092012,294.959295559335,148.529463287442,785.080085966483,409733.252596215,31795.9288569277,6172.57111561461,6172.57111561461,3165.72202453499,8055.24373631048,757.450136645564,247.274021535811,9456.43966129897
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,432,1494814.36440469,3475.46969625606,1114.54620401168,5.32077210472015,6.56911617636262,5116.84261412361,775589.970263372,576.780640046303,274.568144609204,274.568144609204,1457350.28468485,3820.92478177789,3235.96104718461,206.618050344939,90.6834433429971,3619.16245071733,833792.81893866,22643.5085286042,3831.01903725737,3831.01903725738,766734.969376731,2010.24878941907,2833.73271935597,290.466146742377,146.284410306339,772.855868489378,410143.042657584,31832.5173432406,6179.94134406488,6179.94134406488,3116.74112929998,7930.18190956999,745.941939017734,243.536969825699,9306.64326745302
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,433,1494193.32843173,3420.44805310528,1097.23216505278,5.23993775156644,6.47010052902073,5037.35446724499,776361.697931281,577.440673619955,274.894119841228,274.894119841228,1456667.76533634,3760.20983238327,3185.47240836883,203.463023656643,89.3092690101924,3562.69496451291,834612.909432405,22669.1381690846,3835.51878212065,3835.51878212065,766375.885183121,1978.30569697657,2789.51979290788,286.030772178109,144.06768501976,760.797490705514,410546.445520644,31868.5478008909,6187.20002877719,6187.20002877719,3068.41482903402,7806.80515447478,734.580788145292,239.847054558973,9158.96358246511
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,434,1493582.22825632,3366.20291486169,1080.15175613549,5.1601361175468,6.37232580953884,4958.93890771049,777121.424684844,578.090667514474,275.215175344405,275.215175344405,1455996.20180941,3700.35908235465,3135.6721233275,200.348813608697,87.9525466915709,3506.99734670215,835420.191782623,22694.3759852232,3839.95025502749,3839.95025502749,766022.56502004,1946.81727345024,2745.9096582069,281.652778139044,141.879112144574,748.903514855552,410943.54805245,31904.0274271565,6194.34858177724,6194.34858177724,3020.73777994203,7685.09925018086,723.365712510971,236.203984645683,9013.37927066659
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,435,1492980.92018303,3312.72648486859,1063.3029931204,5.08136038234218,6.27578461330952,4881.58682640547,777869.312871219,578.730750395426,275.531372981062,275.531372981063,1455335.43445712,3641.36360270889,3086.5541039403,197.275133194898,86.6131643823215,3452.0627882116,836214.841037625,22719.2270612325,3844.31432579205,3844.31432579205,765674.924894704,1915.77882116124,2702.89698388297,277.331761148403,139.718511002178,737.172486892469,411334.43635934,31938.9633694847,6201.38840619056,6201.38840619056,2973.70456143486,7565.04979566713,712.295714723452,232.607459997809,8869.86890873872
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,436,1492389.26208178,3260.01093324816,1046.68386740341,5.00360354394946,6.18046929029545,4805.28900189889,778605.523444296,579.361050064379,275.842774237109,275.842774237109,1454685.30541269,3583.21443775461,3038.1121993451,194.241688858607,85.2910069033761,3397.88440979609,836997.030682521,22743.6964450355,3848.61185854821,3848.61185854821,765332.881750917,1885.18562837908,2660.47638362303,273.067308520721,137.585695793473,725.602937784399,411719.195778714,31973.3627243067,6208.32089597956,6208.32089597956,2927.30968153303,7446.64222328197,701.369772910422,229.057171987144,8728.41099938185
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,437,1491807.11338879,3208.04840193672,1030.29234778153,4.92685842846073,6.08637195720337,4730.03610900888,779330.215948244,579.981693436781,276.149440210058,276.149440210058,1454045.65858894,3525.90261043589,2990.34020122832,191.24818086763,83.9859560678626,3344.45526795571,837766.932623847,22767.7891474704,3852.84371159484,3852.84371159484,764996.35346875,1855.03297213305,2618.64242080376,268.858998888867,135.480475867375,714.193384778148,412097.91087147,32007.2325359188,6215.14743569407,6215.14743569407,2881.54758211589,7329.86181189102,690.586842077399,225.552803892441,8588.98398450566
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,438,1491234.33510675,3156.83100952815,1014.1263822583,4.85111769958034,5.99348450935339,4655.81872709146,780043.548502452,580.592806521135,276.451431597693,276.451431597694,1453416.33967676,3469.41912746517,2943.23184893799,188.294303678612,82.6978908431926,3291.76836065419,838524.717175619,22791.5101415429,3857.01073724992,3857.01073724992,764665.258863748,1825.31612091275,2577.38961296907,264.706402716307,133.40265598228,702.942332620359,412470.665415145,32040.579795433,6221.86940023592,6221.86940023592,2836.41264400389,7214.69369959469,679.945855429326,222.094031334826,8451.56625790608
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,439,1490670.78980429,3106.35085595771,998.183899798546,4.77637386791926,5.90179863228821,4582.62734809671,780745.677787583,581.194514399243,276.748808687275,276.748808687275,1452797.1961429,3413.75498428105,2896.78083444807,185.37974629253,81.4266875094359,3239.81663287121,839270.553046554,22814.8643617216,3861.11378171197,3861.11378171197,764339.51768576,1796.0303372764,2536.71243617737,260.609082796863,131.352036561547,691.848274743161,412837.542397628,32073.4114397842,6228.48815463545,6228.48815463545,2791.8991919005,7101.12289608457,669.445725660583,218.680522703271,8316.13617751516
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,440,1490116.34161471,3056.60002701058,982.462812027414,4.70261930004252,5.81130581309363,4510.45238436873,781436.75903287,581.786941207621,277.041631345321,277.041631345321,1452188.07722693,3358.90116981387,2850.98080715906,182.504192600342,80.1722198135768,3188.59298197146,840004.607328572,22837.8567032764,3865.15368492944,3865.15368492944,764019.050617351,1767.17088035813,2496.6053292055,256.566594740635,129.328413942333,680.90969441072,413198.624011506,32105.7343508021,6235.00505384083,6235.00505384083,2748.00149917938,6989.134294602,659.085346210023,215.311939569004,8182.67207718259
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,441,1489570.85623396,3007.57059865835,966.961014874221,4.62984622727126,5.721997351431,4439.28417619265,782116.946004606,582.370210120058,277.329959007974,277.329959007974,1451588.83393752,3304.84867106309,2805.82537853737,179.667321718878,78.934359119672,3138.09026289334,840727.045486529,22860.4920216616,3869.13128047793,3869.13128047793,763703.779271823,1738.73300827621,2457.06269761135,252.57848744619,127.331580617816,670.125065827259,413553.991649013,32137.555354343,6241.42144251992,6241.42144251992,2704.71379251883,6878.7126835042,648.863592481258,211.987937088919,8051.15227799765
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,442,1489034.20091795,2959.25464123206,951.676390163566,4.55804675424707,5.63386437028989,4369.11299909935,782786.390995759,582.944443331259,277.613850671898,277.613850671898,1450999.31904792,3251.58847749582,2761.30812660021,176.86880831728,77.7129745550367,3088.30129316508,841438.031349113,22882.7751319401,3873.04739544472,3873.04739544472,763393.626190871,1710.71198044718,2418.07891766137,248.644303559487,125.361325473014,659.492855208226,413903.72589755,32168.8812194803,6247.73865487414,6247.73865487414,2662.03025638965,6769.8427574545,638.779323029354,208.70816439834,7921.55509917507
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,443,1488506.24447931,2911.64422343651,936.606807154879,4.48721286726271,5.54689782646466,4299.92907093345,783445.244816658,583.509762041524,277.893364885711,277.893364885711,1450419.3870909,3199.111585272,2717.42260025015,174.108322934192,76.5079331525203,3039.21885775249,842137.727100853,22904.710808247,3876.90285032055,3876.90285032055,763088.51484188,1683.10305980878,2379.6483401263,244.763579919779,123.417434014293,649.011521815509,414247.906535755,32199.7186577506,6253.95801446374,6253.95801446373,2619.94503739985,6662.50912824583,628.831380714512,205.472264993278,7793.85886851729
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,444,1487986.85728343,2864.73141620678,921.750124030531,4.41733644235795,5.46108852075305,4231.72255868517,784093.656786757,584.06628644247,278.168559741928,278.168559741928,1449848.89435292,3147.4090012975,2674.16232345959,171.385532285655,75.3190999888505,2990.83571373899,842826.29327522,22926.3037832925,3880.6984588983,3880.6984588983,762788.369614903,1655.90151495235,2341.76529394548,240.935847992455,121.499688592537,638.679518956838,414586.612530112,32230.0743224552,6260.08083404449,6260.08083404449,2578.45224849636,6556.69633525821,619.018593822609,202.279877102141,7668.04193245664
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,445,1487475.91124395,2818.50829641056,907.104189333299,4.34840925318265,5.37642710787836,4164.48358508971,784731.774727411,584.614135703746,278.439492869416,278.439492869416,1449287.69886781,3096.47174710916,2631.52079930775,168.700099563799,74.146338319076,2943.14459484065,843503.888748786,22947.5587479036,3884.43502817869,3884.43502817869,762493.115819291,1629.10262216682,2304.42408976214,237.160634288951,119.607868620021,628.495294949954,414919.922032073,32259.954808015,6266.10841541546,6266.10841541546,2537.54597302596,6452.3888555561,609.339777152908,199.130634046975,7544.08266568654
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,446,1486973.27981772,2772.96695040581,892.666843356075,4.28042297863853,5.29290410614804,4098.20223500731,785359.744955613,585.153427960692,278.70622142632,278.70622142632,1448735.66040979,3046.29086260235,2589.49151387886,166.051684726816,72.9895097072964,2896.138215766,844170.670736364,22968.4803506005,3888.11335828224,3888.11335828224,762202.679680049,1602.70166739983,2267.61902333693,233.437460774394,117.741750781293,618.457294053621,415247.912375673,32289.3666493759,6272.04204927711,6272.04204927711,2497.2202686633,6349.57111364645,599.793733074586,196.024164594737,7421.95948040799
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,447,1486478.83799917,2728.09947744616,878.435919481048,4.21336921028559,5.21050990683161,4032.86856157144,785977.712278724,585.684280302976,278.968802093487,278.968802093487,1448192.64048594,2996.85740959295,2548.06794001347,163.439944779668,71.8484741534442,2849.80927641164,844826.794787162,22989.0731972108,3891.73424236808,3891.73424236808,761916.988333871,1576.69394813174,2231.34437883306,229.765845262221,115.901109237693,608.563957363578,415570.660075632,32318.3163214658,6277.88301510018,6277.88301510018,2457.46917119825,6248.22749087772,590.379252550143,192.960093297968,7301.65083517086
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,448,1485992.46231421,2683.89799294559,864.409245471954,4.1472394595283,5.1292347832749,3968.47259212144,786585.819990109,586.206808764132,279.227291068343,279.227291068343,1447658.50232817,2948.16247522649,2507.24354092378,160.864534046125,70.723090216364,2804.15046590554,845472.414781876,23009.3418505173,3895.29846655883,3895.29846655883,761635.969824908,1551.07477516926,2195.59443198214,226.145301796623,114.085715825895,598.813723675977,415888.240825931,32346.8102386999,6283.63258100463,6283.63258100462,2418.28669819251,6148.34233450568,581.09511612781,189.938040825534,7183.13524334135
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,449,1485514.03081361,2640.3546316058,850.584644720264,4.08202516458403,5.04906889975312,3905.00433392373,787184.209865646,586.721128311975,279.48174405922,279.48174405922,1447133.11088467,2900.19717523834,2467.01177367535,158.325104432272,69.6132151332317,2759.15446650122,846107.682930666,23029.2908299398,3898.80680987151,3898.80680987151,761359.55310027,1525.83947436063,2160.36345313319,222.575341022973,112.295340250547,589.205030318961,416200.729498813,32374.854754533,6289.29200364815,6289.29200364814,2379.66685250787,6049.89996643217,571.94009490336,186.957624283532,7066.39128120477
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,450,1485043.42306588,2597.46155042621,836.959937452989,4.01771769727669,4.97000232011721,3842.4537797168,787773.022161104,587.227352839834,279.732216280089,279.732216280089,1446616.3328108,2852.95265708575,2427.366092557,155.821305683081,68.5187049360488,2714.81395734661,846732.749772036,23048.9246112472,3902.26004415408,3902.26004415409,761087.66800524,1500.98338824351,2125.64571020363,219.055470548532,110.529750272192,579.736313957485,416508.20014423,32402.456161055,6294.86252812377,6294.86252812377,2341.60362572774,5952.88469167087,562.912951457247,184.018457528358,6951.39759575547
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,451,1484580.52014982,2555.21093155864,823.532941885109,3.95430836955452,4.89202501610259,3780.810913002,788352.395610304,587.725595158659,279.978762445749,279.97876244575,1446108.03645967,2806.42010291355,2388.29995229189,153.352785628308,67.4394145634678,2671.12161807542,847347.764172494,23068.2476263026,3905.65893402798,3905.65893402798,760820.245278316,1476.5018776052,2091.43547149123,215.585195288121,108.788711887653,570.406011360242,416810.725989684,32429.6206886324,6300.34538786718,6300.34538786718,2304.09100142372,5857.28080642144,554.012440753207,181.120151467223,6838.13291207739
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,452,1484125.20464673,2513.59498494759,810.301475296083,3.89178843961839,4.81512687515703,3720.06571298572,788922.467424206,588.215966990205,280.221436767587,280.221436767587,1445608.09187249,2760.59073229006,2349.80681103229,150.919190413367,66.3751979660064,2628.07013215655,847952.873327125,23087.2642628479,3909.00423683811,3909.00423683811,760557.216546122,1452.39032292214,2057.72700829666,212.164017788699,107.071989499763,561.212560114916,417108.379440497,32456.3545056058,6305.74180457607,6305.74180457607,2267.12295820887,5763.07260560764,545.237310982611,178.262314340926,6726.5760401598
